Student_Name,Enrollment_No,Semester,Department,Age,Gender,G1_Internal,G2_Internal,Final_Exam_Score,Attendance_Percentage,Study_Hours_Per_Week,Backlogs,Parent_Education_Level,Part_Time_Work,Previous_CGPA,predicted_CGPA,Academic_Risk_Level
8,931,3,2,19,1,34,83,49,58,8,3,0,1,4.94,5.47,0
0,962,1,1,20,1,34,96,32,61,3,2,0,1,4.33,5.18,0
5,324,5,1,19,1,51,31,65,41,6,3,1,1,4.99,5.06,0
5,578,3,0,21,0,63,77,34,50,1,2,2,1,5.21,5.56,2
2,760,1,0,20,1,94,97,49,42,13,4,1,0,8.73,7.69,0
9,174,2,0,19,1,88,73,32,72,0,2,2,0,6.8,6.11,2
0,850,7,2,21,0,46,91,32,49,3,2,1,0,5.13,5.39,0
7,513,4,1,18,0,80,48,99,92,19,3,1,0,8.68,7.8,1
8,171,1,0,22,0,78,73,76,84,18,2,1,0,4.42,7.57,1
0,996,4,3,21,1,38,60,66,42,12,2,0,1,5.56,5.58,2
12,959,1,0,21,1,44,91,37,98,2,0,3,0,9.16,5.53,2
3,501,2,1,18,0,58,44,30,78,9,4,3,1,9.33,4.26,0
12,976,7,3,20,0,82,58,74,96,7,4,3,1,6.04,7.16,0
9,333,8,2,19,0,54,96,39,76,17,0,3,1,8.43,6.06,2
3,283,7,3,20,1,57,76,97,73,16,2,3,1,4.86,7.87,2
8,474,4,1,21,0,52,36,72,89,4,1,1,0,8.9,5.52,2
2,53,5,4,19,0,32,97,70,67,6,2,2,1,8.36,6.67,2
2,457,2,3,22,1,62,30,41,53,19,4,1,1,7.62,4.4,0
10,578,4,1,22,1,98,51,37,91,16,2,0,1,8.61,5.95,2
8,419,4,0,19,1,46,86,74,97,1,1,3,1,7.09,6.92,2
4,613,6,4,21,0,96,87,30,67,10,0,0,1,5.83,6.69,2
8,631,6,2,18,1,96,56,55,69,2,4,0,0,7.66,6.76,0
12,702,2,2,20,1,63,67,60,69,14,1,0,1,7.65,6.3,2
9,408,2,5,20,0,37,42,85,96,10,1,1,0,7.19,5.77,2
6,981,2,2,18,1,74,44,66,66,1,1,3,0,8.33,6.18,2
1,303,3,5,18,0,89,77,33,41,7,3,1,1,4.29,6.3,0
2,934,5,2,22,0,85,44,73,76,14,0,2,0,7.51,6.79,2
11,558,1,2,18,1,99,69,78,52,3,4,2,0,7.17,8.16,0
9,221,8,2,19,0,51,59,69,78,4,0,3,0,5.21,6.06,2
6,532,6,5,22,0,62,52,97,81,6,3,1,0,4.48,7.3,0
13,157,7,0,21,0,79,38,39,67,1,4,2,1,6.58,5.07,0
9,347,7,5,22,1,75,61,99,59,10,2,2,0,5.4,8.04,2
9,158,4,3,22,0,81,64,33,78,11,0,3,0,8.25,5.67,2
10,888,6,1,20,0,95,78,50,94,7,3,2,0,6.7,7.19,0
5,883,1,1,18,1,50,74,71,89,13,2,3,0,9.29,6.56,2
9,921,2,0,19,1,53,45,35,57,7,3,2,0,9.26,4.34,0
10,234,7,1,18,0,77,61,40,73,8,4,0,1,8.85,5.74,0
2,661,6,2,20,0,42,54,41,96,4,0,2,0,7.46,4.52,0
1,404,5,0,18,1,93,66,60,87,12,3,1,1,7.29,7.17,0
1,256,5,1,19,0,34,66,60,84,9,4,1,1,5.2,5.4,0
9,676,8,5,18,1,47,64,72,56,2,3,3,1,7.95,6.21,0
13,588,3,3,20,1,66,74,87,77,10,1,2,0,9.03,7.68,1
3,596,6,4,19,1,83,37,79,62,4,0,3,1,5.72,6.76,2
2,557,2,3,18,0,61,76,70,70,3,1,0,0,8.64,6.91,2
10,904,4,1,20,1,57,65,65,48,4,3,0,0,6.26,6.26,0
2,912,8,0,20,1,74,39,73,74,7,2,0,0,9.25,6.31,2
13,46,8,1,22,1,57,30,95,64,8,4,2,1,6.19,6.41,0
0,212,3,5,19,0,94,97,44,78,14,2,1,0,8.25,7.49,2
12,478,2,3,19,0,99,44,63,69,0,2,2,1,8.45,6.81,2
13,486,8,5,18,1,71,32,99,44,18,1,3,1,7.91,7.05,2
10,570,3,5,22,1,62,61,73,67,11,4,1,0,6.1,6.61,0
13,565,6,4,19,0,45,49,62,92,12,3,1,1,4.86,5.3,0
10,341,1,5,20,0,42,85,35,46,3,3,0,0,4.55,5.21,0
7,523,8,5,19,0,50,71,69,81,15,3,3,0,4.52,6.39,0
4,703,7,4,22,1,88,89,35,93,11,3,2,0,8.23,6.71,0
10,502,6,2,21,0,76,85,43,95,14,1,1,1,6.1,6.55,2
13,5,2,2,20,1,68,76,34,81,0,4,1,0,6.09,5.68,0
4,820,4,0,19,1,72,53,74,81,13,3,1,0,5.11,6.71,0
10,143,4,4,20,0,56,70,88,96,14,0,1,0,5.18,7.3,2
10,857,2,0,18,1,66,33,72,77,7,3,1,1,6.09,5.85,0
3,260,3,0,20,1,32,80,82,58,1,1,0,0,5.17,6.64,2
4,584,5,5,19,0,36,30,56,99,15,0,0,0,7.49,4.22,0
0,685,2,0,18,1,87,43,98,64,16,2,1,1,8.68,7.82,2
13,231,7,1,18,1,49,39,98,57,10,1,2,1,7.73,6.56,2
13,269,8,3,18,0,94,65,77,92,19,3,1,1,5.63,7.85,1
8,939,6,1,21,1,43,71,54,86,1,4,2,0,5.77,5.58,0
4,446,4,1,21,0,78,77,37,65,19,4,3,0,7.39,6.13,0
2,873,1,5,18,0,66,47,61,84,9,0,1,0,7.4,5.83,2
13,221,4,3,19,1,35,89,90,59,17,1,0,1,8.13,7.32,2
6,51,5,0,18,1,35,57,30,41,3,0,3,0,9.15,3.96,0
12,115,8,3,18,0,57,82,60,69,17,0,0,1,5.24,6.57,2
8,537,4,0,20,0,42,38,44,61,11,4,2,0,5.6,4.16,0
4,564,5,2,20,1,42,53,99,99,6,1,1,0,7.96,6.81,2
2,876,8,4,20,1,39,49,45,81,18,4,1,1,4.66,4.44,0
2,540,7,5,22,1,68,98,86,94,6,1,0,0,5.33,8.42,1
6,18,8,0,20,0,52,56,40,73,1,4,3,0,5.27,4.84,0
9,814,2,0,20,1,66,69,47,74,13,1,3,0,5.17,5.93,2
1,391,4,3,19,1,37,83,74,44,3,2,3,0,7.88,6.56,2
3,790,3,5,21,1,89,44,49,96,10,4,2,0,5.06,5.95,0
0,628,6,0,21,1,34,80,43,54,13,2,1,0,8.73,5.14,0
5,617,3,2,21,0,56,98,56,78,5,0,2,1,7.09,6.86,2
13,418,6,1,22,0,48,69,38,54,2,4,0,1,6.85,5.03,0
7,990,4,0,18,1,72,98,42,67,15,0,1,1,6.14,6.78,2
4,308,7,3,20,1,72,72,74,51,19,4,1,1,5.29,7.28,0
4,738,4,2,19,0,64,93,37,42,15,0,3,1,4.88,6.19,2
8,863,6,5,22,1,84,36,85,49,2,3,2,1,5.08,7.0,0
8,185,7,0,21,0,90,31,36,75,15,1,0,0,9.15,5.07,0
10,260,1,2,22,0,76,59,44,46,17,0,0,0,7.41,5.81,2
7,527,7,2,19,0,85,81,85,82,7,1,2,0,6.67,8.38,1
4,272,4,2,22,0,47,62,85,56,9,0,3,1,4.14,6.67,2
11,159,1,2,21,1,94,38,66,59,2,4,0,1,9.2,6.6,0
0,869,1,2,18,0,82,40,93,86,13,1,0,0,8.12,7.38,2
10,761,6,2,21,1,40,39,46,88,14,1,2,1,5.02,4.21,0
10,223,1,4,21,1,30,83,50,85,1,2,2,1,6.26,5.39,0
4,255,1,5,21,0,37,49,81,92,15,1,1,1,7.47,5.82,2
13,179,2,1,22,0,48,34,62,67,12,1,0,0,4.97,4.94,0
1,19,7,5,19,0,84,53,41,51,14,1,0,0,6.68,5.75,2
7,623,8,3,21,1,45,61,75,57,13,0,1,0,7.91,6.18,2
10,631,3,3,22,0,95,60,99,96,17,3,3,1,4.82,8.61,1
13,705,1,5,19,0,41,73,86,84,15,1,3,1,5.37,6.86,2
11,467,8,2,18,0,91,48,49,90,11,3,2,1,6.71,6.13,0
0,622,3,4,21,1,87,53,97,76,13,1,0,0,7.84,8.08,1
4,209,8,1,20,0,50,41,73,51,14,4,3,1,7.09,5.65,0
5,512,1,0,22,0,66,79,59,47,1,3,2,0,5.17,6.71,0
9,57,3,0,18,0,34,54,54,79,4,2,3,0,8.53,4.8,0
13,92,4,2,18,1,99,80,60,80,12,1,3,0,6.86,7.77,1
6,220,4,5,18,0,61,43,31,99,17,4,0,0,4.61,4.36,0
1,722,3,0,22,1,96,58,83,90,12,3,3,0,5.25,7.94,1
5,939,7,5,19,1,39,54,43,58,8,4,2,0,9.32,4.51,0
12,231,1,4,20,1,98,88,52,75,9,2,1,0,7.83,7.66,1
8,773,2,4,19,1,91,86,98,45,19,2,0,0,5.83,9.23,2
13,363,8,5,21,1,66,41,81,94,4,2,1,1,5.34,6.45,2
8,614,7,2,20,0,76,79,79,67,5,2,2,0,6.56,7.81,2
4,561,3,2,19,0,78,41,62,83,8,4,3,1,4.88,6.05,0
8,373,7,2,21,1,53,77,38,40,10,3,0,1,5.28,5.42,0
12,621,8,0,20,1,55,79,37,89,14,2,3,1,7.83,5.5,0
1,455,5,1,22,1,84,48,36,58,5,4,3,0,8.7,5.4,0
0,87,2,1,21,1,36,82,50,88,16,4,1,0,4.34,5.54,0
2,19,8,2,19,0,70,64,82,42,0,3,2,0,7.26,7.3,0
3,13,5,5,20,0,31,56,44,75,8,4,1,1,7.27,4.37,0
7,132,8,4,21,1,59,96,81,66,17,0,3,0,6.1,7.89,2
0,936,8,3,21,1,49,80,98,85,5,3,3,0,8.32,7.79,1
2,807,3,4,22,1,85,48,66,45,13,4,2,1,6.75,6.63,0
11,33,1,4,21,0,53,72,33,69,1,1,3,1,4.79,5.07,0
6,891,7,3,20,1,41,64,90,76,9,1,1,0,7.46,6.75,2
13,207,7,2,18,0,44,44,51,66,0,2,2,1,7.3,4.68,0
13,812,5,4,20,0,77,45,78,45,17,3,2,0,9.46,6.78,0
10,198,7,3,20,1,90,98,65,84,1,4,0,1,5.21,8.24,1
1,591,3,0,22,0,57,70,92,80,0,4,1,0,7.34,7.49,0
13,582,2,5,22,1,32,83,67,56,14,0,3,0,7.15,6.13,2
5,154,1,5,21,0,45,94,69,86,10,0,0,1,5.78,6.93,2
2,589,5,5,22,1,65,59,93,69,1,2,1,0,8.2,7.44,2
1,77,7,2,21,1,33,48,97,54,14,3,0,1,6.05,6.31,0
9,171,3,4,18,1,38,75,85,58,13,2,1,0,7.63,6.79,2
5,288,1,4,19,1,41,89,43,69,4,0,2,1,6.17,5.62,2
13,544,1,1,22,1,73,53,31,79,3,0,0,0,8.36,5.02,0
8,811,4,5,22,1,95,65,92,48,8,3,3,1,9.49,8.48,0
12,787,1,2,18,0,48,78,48,98,12,2,1,1,7.79,5.7,2
8,878,8,3,22,0,42,88,38,73,2,0,1,1,8.3,5.42,0
5,419,3,2,18,1,84,43,62,85,10,4,0,0,4.32,6.29,0
11,6,2,4,21,0,94,68,90,65,13,1,2,0,8.91,8.46,2
13,159,6,5,22,1,99,37,73,85,8,0,1,1,8.58,7.0,2
11,239,4,1,22,0,32,77,94,76,12,2,1,0,4.76,7.03,2
11,962,3,0,21,0,54,98,86,74,1,0,2,1,7.39,8.0,2
2,422,3,2,22,1,81,70,53,81,17,4,2,1,8.75,6.65,0
7,988,3,1,20,1,45,64,73,41,6,1,3,1,7.46,6.19,2
2,535,5,4,18,0,72,93,97,52,2,1,0,1,8.85,8.83,2
4,725,7,3,19,0,85,82,35,99,6,4,2,1,7.91,6.41,0
3,69,5,2,20,0,97,83,96,82,6,2,0,1,6.42,9.24,1
5,879,8,0,19,0,37,66,63,82,1,4,2,0,9.27,5.61,0
0,215,2,4,20,0,73,81,54,48,7,4,3,0,9.07,6.78,0
3,103,8,5,20,0,67,47,56,60,10,3,3,0,4.36,5.66,0
9,726,3,2,20,1,52,50,47,80,15,3,1,1,4.88,4.94,0
12,53,7,1,18,0,35,71,34,83,7,3,2,1,7.19,4.54,0
2,805,8,2,19,1,72,94,73,40,13,1,2,1,7.4,7.9,2
2,329,5,4,21,0,73,37,34,59,4,1,2,0,8.95,4.66,0
1,847,5,4,21,1,52,68,90,88,6,0,3,0,4.85,7.2,2
3,202,5,1,22,1,45,90,35,44,9,3,3,1,6.08,5.45,0
10,287,2,0,18,1,38,89,68,51,19,2,2,0,9.38,6.53,2
6,44,2,4,18,1,38,98,37,82,5,2,2,0,8.73,5.56,2
6,828,3,2,18,0,87,88,72,60,5,3,0,0,9.0,8.13,0
1,197,4,0,20,1,94,39,70,87,9,1,0,1,4.17,6.79,2
0,215,8,1,18,1,88,92,98,78,8,4,3,1,5.21,9.32,1
1,480,3,4,21,0,52,99,59,62,2,1,0,0,6.55,6.89,2
3,308,5,4,18,0,98,36,88,47,4,0,1,1,8.81,7.54,2
5,895,6,2,20,0,48,64,52,61,16,3,0,1,6.45,5.44,0
13,434,8,4,19,1,64,71,86,65,0,1,1,1,4.88,7.49,2
13,331,7,2,18,0,84,58,54,58,9,4,1,1,7.37,6.42,0
12,695,5,5,19,1,69,56,77,96,4,0,3,1,8.91,6.83,2
9,26,1,0,22,1,43,67,99,54,0,1,1,0,4.37,7.26,2
2,165,6,2,20,1,42,31,71,76,9,3,0,0,6.73,5.03,0
0,317,6,3,18,0,82,54,58,80,13,4,2,0,9.39,6.4,0
6,273,7,4,22,1,68,95,74,60,15,1,0,1,4.42,7.85,2
2,382,3,5,22,1,94,67,70,90,17,3,0,1,6.22,7.63,1
4,364,5,0,19,1,85,88,92,52,18,3,0,1,5.2,8.87,0
12,102,5,1,21,0,69,36,76,46,13,1,3,1,4.64,6.19,2
9,959,4,3,21,0,75,78,30,64,9,1,0,1,7.98,5.79,2
7,502,1,1,21,1,36,97,49,72,7,1,0,1,4.35,5.95,2
6,844,3,3,21,1,74,70,48,42,15,4,3,1,9.03,6.24,0
10,372,2,5,20,1,51,80,94,78,10,1,0,0,9.23,7.69,1
10,615,3,0,18,1,36,53,65,71,16,2,3,0,7.2,5.27,0
1,925,8,5,18,0,81,65,52,80,12,1,2,0,7.41,6.46,2
8,244,8,5,20,1,97,39,58,75,4,0,0,1,9.0,6.4,2
3,816,6,3,19,0,99,50,73,92,14,2,2,1,7.15,7.39,2
2,168,3,2,18,1,96,56,36,79,15,0,1,0,5.15,6.0,2
1,627,4,0,22,1,32,84,60,91,9,0,1,0,5.97,5.88,2
0,652,3,1,18,0,87,34,67,89,16,3,2,0,6.69,6.31,0
2,417,4,2,20,1,96,88,95,62,14,4,3,0,7.89,9.32,0
7,355,6,2,19,1,83,65,51,41,7,2,2,0,6.56,6.48,2
13,477,4,4,18,0,38,63,83,71,8,2,1,0,9.21,6.35,2
9,124,7,1,20,1,83,81,83,85,8,3,0,0,7.28,8.24,1
12,536,7,3,22,0,80,35,35,45,10,0,0,0,6.98,4.85,0
9,705,8,4,21,0,45,43,91,46,8,4,2,0,8.27,6.28,0
13,895,5,4,22,1,41,88,58,95,10,4,1,0,5.13,6.19,0
2,611,2,5,22,0,49,86,72,60,6,3,0,0,6.79,6.93,0
0,401,6,3,19,0,82,66,96,72,3,1,2,0,4.09,8.28,2
9,516,8,2,18,1,60,87,91,55,18,4,1,1,6.43,8.05,0
10,530,4,0,21,1,50,61,42,42,8,1,3,1,4.84,5.01,0
9,681,1,2,20,1,32,49,93,65,2,3,3,0,8.39,6.15,0
7,785,6,2,21,0,50,90,76,64,18,0,3,0,6.08,7.24,2
6,253,1,5,18,1,57,86,89,54,12,1,1,0,6.57,7.85,2
3,120,2,2,19,0,34,81,44,61,15,2,2,1,4.18,5.21,0
0,31,4,1,18,1,98,77,34,82,3,1,2,1,4.18,6.61,2
0,660,6,2,20,1,76,40,98,76,9,0,1,1,5.44,7.4,2
5,777,6,2,21,1,49,59,31,88,2,1,0,1,7.85,4.48,0
6,36,2,1,22,0,67,89,67,87,17,3,1,1,8.15,7.36,0
6,688,5,5,18,0,66,47,83,59,10,1,0,1,9.46,6.71,2
13,341,1,4,19,0,87,76,68,92,16,2,1,0,8.31,7.61,1
5,12,6,3,19,1,46,41,49,89,16,1,3,0,7.55,4.57,0
10,182,3,5,21,1,71,79,49,68,11,3,0,0,7.86,6.46,0
13,656,1,2,22,1,61,69,58,76,3,1,1,0,6.2,6.22,2
9,264,8,4,20,1,91,93,64,58,7,4,2,1,9.31,8.08,0
13,87,4,3,22,1,50,48,61,79,0,0,1,1,7.4,5.38,0
8,939,2,3,21,1,62,56,46,70,10,2,2,0,4.1,5.38,0
5,461,8,3,22,1,96,81,80,97,5,0,0,1,5.91,8.51,1
9,45,1,1,21,0,35,36,37,53,4,2,0,0,4.78,3.61,0
11,391,3,1,22,1,95,92,50,82,14,0,3,0,5.3,7.61,1
4,118,7,4,18,1,61,84,52,54,18,2,1,0,7.11,6.43,2
4,932,3,2,19,0,93,60,80,40,14,1,2,1,6.42,7.79,2
0,530,8,4,21,1,55,40,35,91,6,0,2,0,6.48,4.25,0
8,446,2,2,21,1,91,46,81,51,16,2,3,0,6.37,7.35,2
7,731,8,5,19,0,34,95,37,50,0,1,0,0,5.1,5.35,0
3,941,2,3,20,1,40,96,98,86,13,2,1,0,4.59,8.0,1
5,744,7,3,21,0,78,61,62,48,18,2,2,1,6.39,6.65,2
11,605,1,1,18,1,91,53,91,83,15,3,2,1,5.48,7.96,1
9,966,4,5,22,0,89,42,94,72,1,3,1,0,5.7,7.69,0
8,762,5,0,18,1,31,51,92,93,6,0,2,0,4.58,6.14,2
6,761,3,5,21,0,88,48,61,93,11,1,3,1,8.27,6.52,2
6,793,2,2,20,1,54,82,84,66,8,4,0,0,4.34,7.44,0
0,743,5,5,21,0,97,68,62,73,16,2,0,0,7.86,7.43,2
12,45,8,1,20,1,71,50,67,88,6,0,3,1,7.48,6.31,2
5,885,5,2,19,1,84,45,31,40,13,3,1,1,4.25,5.11,0
8,507,5,4,22,1,67,36,39,49,18,1,2,0,8.56,4.65,0
5,557,4,2,18,0,72,55,95,52,1,3,3,0,7.16,7.61,0
12,970,2,4,20,0,99,60,44,68,7,2,0,0,7.96,6.53,2
3,525,8,0,18,1,82,97,90,86,0,3,3,0,7.22,8.97,1
3,596,3,2,19,1,50,69,60,44,1,3,3,1,5.34,5.97,0
7,830,2,3,21,0,49,56,67,50,19,1,2,0,5.67,5.83,2
6,839,1,0,20,0,48,38,58,92,14,0,0,0,9.49,4.9,0
10,2,8,4,22,0,62,45,72,66,14,2,0,0,8.44,6.09,2
4,27,3,1,20,0,92,42,52,97,18,2,0,1,8.61,6.1,2
6,380,8,0,21,0,97,89,54,78,1,1,2,0,5.42,7.74,1
13,156,2,0,21,0,89,89,57,96,4,0,0,0,8.3,7.62,1
1,854,3,0,22,1,48,38,30,75,11,1,1,1,5.89,3.78,0
1,913,1,4,22,1,57,82,49,91,12,1,1,1,5.81,6.13,2
5,930,6,4,19,1,51,61,58,66,15,3,2,0,5.73,5.68,0
12,510,3,2,18,0,80,84,37,82,7,0,0,0,4.6,6.4,2
7,332,6,3,20,0,92,54,91,78,4,2,1,1,4.57,8.02,1
1,843,5,0,19,1,91,70,43,85,10,4,1,0,7.81,6.55,0
13,686,7,2,18,1,58,55,67,64,10,2,0,1,6.79,6.07,2
0,113,8,2,19,0,61,58,32,78,9,1,2,0,8.46,4.85,0
1,388,4,3,22,1,54,65,32,63,12,4,3,1,8.31,4.85,0
2,486,1,2,22,1,45,32,84,81,10,1,2,1,5.89,5.67,2
9,842,3,3,21,0,44,88,50,87,18,4,3,1,4.74,5.96,0
7,249,1,1,20,1,88,63,64,70,0,3,2,1,5.53,7.09,0
0,570,5,3,20,1,77,35,73,46,10,1,3,0,7.0,6.28,2
8,714,6,5,20,0,47,60,73,64,3,4,2,0,8.41,6.13,0
0,314,4,3,19,0,52,61,72,61,0,2,0,1,6.45,6.27,2
4,238,1,3,19,0,84,71,70,50,5,3,3,0,7.27,7.45,0
8,233,6,5,20,0,71,86,56,64,15,1,2,1,7.04,6.95,2
6,302,5,3,21,1,32,75,57,58,9,0,0,0,5.18,5.49,0
11,606,5,4,18,1,81,85,34,43,10,3,0,0,6.42,6.34,0
9,990,5,2,19,0,40,79,72,64,15,4,0,0,7.65,6.45,0
9,652,8,2,20,0,84,59,92,73,8,0,2,0,4.28,7.97,2
9,333,7,1,22,0,54,65,68,67,11,0,2,1,7.31,6.29,2
12,112,8,1,19,1,70,55,39,55,19,0,3,0,8.95,5.31,0
9,620,6,5,18,1,66,79,92,41,16,4,3,1,9.03,8.03,0
5,361,3,4,19,1,84,31,38,65,19,3,0,0,8.68,4.97,0
9,856,2,1,18,0,38,36,58,47,10,0,3,0,5.21,4.54,0
13,800,1,2,18,0,65,56,57,82,0,0,0,0,8.72,5.91,2
6,96,7,1,19,1,86,78,40,65,5,4,0,1,4.61,6.52,0
9,957,2,1,18,1,92,75,44,77,9,1,0,0,5.78,6.77,2
10,846,5,3,19,0,49,55,53,60,7,1,0,0,6.18,5.24,0
6,15,2,1,19,0,76,94,64,89,13,3,1,1,5.13,7.66,1
9,555,6,5,21,0,49,31,90,56,18,0,0,1,8.81,6.0,2
12,953,8,2,22,0,35,93,49,69,6,2,0,0,8.05,5.8,2
7,375,5,5,18,0,58,93,87,90,6,1,1,1,7.93,8.01,1
5,741,8,5,19,0,78,89,92,82,5,0,1,0,9.1,8.69,1
12,389,7,0,18,0,35,38,89,77,18,3,3,1,8.19,5.75,0
3,619,5,4,19,0,68,44,68,98,10,2,3,0,6.35,6.08,2
0,216,4,0,19,1,61,66,49,98,0,1,0,1,4.73,5.77,2
10,398,4,0,19,1,78,35,87,83,5,1,0,0,8.55,6.87,2
10,259,7,3,22,1,72,72,93,51,12,0,2,0,7.92,8.04,2
0,823,6,5,18,0,57,74,43,70,17,0,1,1,7.33,5.65,2
8,319,6,4,22,1,74,57,65,83,1,2,0,1,8.1,6.53,2
7,195,2,2,22,1,94,81,42,76,16,4,1,0,8.15,6.93,0
2,477,7,2,22,1,79,64,30,77,16,3,0,0,8.08,5.49,0
0,417,8,4,22,0,83,95,42,86,1,0,3,1,6.5,7.02,2
1,474,1,5,21,0,80,55,64,98,0,0,2,1,6.94,6.61,2
2,606,7,5,18,0,72,49,37,46,11,1,1,0,8.42,5.11,0
9,567,2,3,18,1,93,91,47,46,11,2,2,0,9.11,7.4,2
9,543,6,3,19,1,59,30,63,74,4,4,0,0,6.84,5.19,0
5,230,1,0,18,0,71,82,81,66,15,4,1,0,7.81,7.83,0
2,883,7,2,22,1,67,59,99,65,15,3,3,0,6.79,7.74,0
1,520,2,3,20,1,95,89,87,95,12,3,2,1,6.29,9.0,1
5,702,3,4,18,0,98,39,56,79,6,0,0,1,8.29,6.35,2
13,872,8,2,20,0,44,51,47,82,11,2,3,0,4.81,4.73,0
12,199,3,5,21,0,90,58,86,58,13,1,2,0,6.45,7.88,2
6,845,8,2,19,0,35,98,38,61,19,3,3,1,7.24,5.51,0
6,672,1,1,19,0,53,37,93,96,8,4,3,0,7.89,6.42,0
8,598,4,2,19,0,43,82,52,40,10,0,2,0,8.86,5.83,2
2,20,8,3,21,0,41,40,88,98,10,0,3,0,4.89,5.95,2
7,310,1,4,22,0,84,55,96,73,19,1,0,0,6.28,8.01,2
9,587,2,5,20,0,97,48,51,89,19,2,0,0,5.25,6.39,2
6,952,5,5,18,0,73,48,79,71,1,4,3,1,7.02,6.79,0
9,897,3,3,22,0,80,59,52,92,14,0,1,0,5.12,6.25,2
4,652,5,3,19,0,67,65,81,68,17,0,2,1,5.32,7.2,2
12,637,3,3,19,1,70,71,36,61,11,3,1,0,4.67,5.67,0
12,762,2,1,22,0,73,85,46,90,6,4,0,1,7.11,6.58,0
6,899,3,4,20,1,45,38,32,59,11,1,0,1,8.41,3.77,0
5,595,1,1,22,1,79,36,36,97,2,0,2,0,4.69,4.89,0
3,433,5,3,21,1,67,47,70,67,9,4,0,0,8.36,6.22,0
3,370,6,4,19,0,34,38,52,84,8,2,2,0,9.31,4.24,0
5,559,5,3,20,0,38,35,66,89,14,4,1,1,6.63,4.83,0
7,890,2,4,18,0,68,99,97,99,6,2,2,0,6.94,8.89,1
11,77,6,5,19,0,56,74,99,90,3,2,0,1,8.19,7.86,1
5,541,5,1,22,1,61,51,93,67,13,1,1,0,8.13,7.08,2
7,284,8,0,20,1,93,99,47,47,17,0,1,1,4.59,7.64,2
8,647,7,3,19,0,62,61,64,86,11,2,2,0,8.56,6.25,2
9,139,8,3,18,0,47,96,52,60,10,1,1,0,4.6,6.37,2
1,552,2,2,18,0,96,45,36,57,2,4,3,0,7.11,5.67,0
11,997,7,0,22,0,34,31,90,81,4,0,2,1,6.76,5.55,2
2,281,4,5,21,1,88,96,78,54,2,0,1,1,8.55,8.64,2
10,561,1,3,22,0,33,70,86,49,5,1,0,1,4.75,6.53,2
11,257,8,1,20,1,45,80,97,66,0,1,3,0,7.55,7.63,2
1,822,3,5,22,0,77,43,41,57,4,3,3,0,8.92,5.24,0
4,359,7,3,20,0,95,78,44,59,13,4,3,0,7.04,6.95,0
12,439,3,1,21,0,37,78,31,96,8,3,0,1,8.76,4.69,0
9,269,3,2,22,0,73,56,76,77,9,3,3,1,8.86,6.91,0
3,133,4,2,18,0,50,68,85,72,19,0,3,0,5.39,6.94,2
7,745,1,1,20,0,55,65,43,85,10,3,3,0,8.84,5.32,0
5,639,5,5,20,1,64,39,56,98,9,4,0,0,7.75,5.33,0
5,103,7,1,18,1,44,33,33,91,2,1,1,0,8.73,3.63,0
10,765,5,0,22,0,69,31,67,69,15,0,0,1,5.45,5.68,2
3,94,8,1,21,1,59,57,31,42,13,0,0,0,6.08,4.72,0
11,848,1,2,19,0,95,55,33,40,12,3,0,0,7.32,5.82,0
9,728,6,2,22,1,42,59,53,93,12,4,1,0,8.15,5.15,0
0,572,1,2,22,0,30,38,38,49,2,1,1,1,9.4,3.56,0
7,479,3,0,20,1,72,30,48,88,16,4,0,1,4.38,4.98,0
13,779,5,3,20,0,57,85,91,40,8,2,0,0,6.98,7.9,2
8,240,1,0,21,1,30,85,70,87,5,4,0,1,7.01,6.25,0
1,12,5,3,21,1,69,90,79,94,19,2,1,1,8.98,7.93,1
10,146,1,0,21,0,63,74,94,72,13,0,0,1,5.3,7.87,2
11,939,2,4,18,0,42,42,41,98,19,4,2,0,4.88,4.16,0
12,751,8,3,19,0,90,43,68,68,16,4,3,1,6.65,6.71,0
12,600,7,5,19,0,95,39,58,74,13,4,0,0,7.99,6.34,0
2,94,3,5,21,0,33,46,87,76,2,3,2,0,9.35,5.85,0
4,826,1,2,20,1,42,46,96,90,1,0,1,0,7.14,6.48,2
12,292,4,0,19,0,65,60,54,70,4,4,1,0,7.99,5.91,0
5,24,1,1,22,0,90,75,78,93,4,1,2,1,5.53,8.07,1
11,271,2,2,18,1,87,78,92,85,8,0,1,1,7.72,8.63,1
4,504,8,1,20,1,44,47,56,85,16,4,2,0,5.33,4.97,0
1,165,4,0,18,1,41,40,99,96,10,1,3,1,6.73,6.39,2
5,938,4,2,22,0,98,84,99,89,5,3,2,1,4.26,9.42,1
5,761,8,2,19,0,90,32,87,46,2,1,0,1,5.78,7.14,2
0,86,1,5,18,1,71,45,38,59,14,0,0,0,8.3,5.0,0
13,653,2,1,18,1,61,38,30,82,17,0,3,0,4.37,4.17,0
11,645,4,4,18,0,31,97,94,61,3,2,1,0,5.75,7.6,2
6,984,7,4,22,1,37,74,53,81,18,2,0,0,4.94,5.45,0
9,790,3,2,20,0,83,31,48,51,13,2,1,1,7.45,5.34,0
10,637,6,0,20,1,37,51,43,49,7,3,3,1,8.09,4.36,0
10,827,3,2,22,1,42,98,43,77,18,0,1,1,4.6,5.92,2
3,490,5,5,18,0,58,78,61,70,13,3,3,1,6.88,6.52,0
3,907,5,1,18,1,42,50,35,79,2,0,1,0,7.75,4.16,0
8,140,2,2,21,1,87,84,52,78,12,2,1,1,9.44,7.21,2
